Domain,Question,,,,,,,,,,,,Answer
Business Analysis,What is the importance of stakeholder management in business analysis?,Stakeholder management is critical in business analysis to ensure that all relevant parties are engaged, informed, and aligned throughout the project, minimizing risks and maximizing success.,,,,,,,,Stakeholder management is critical in business analysis to ensure that all relevant parties are engaged  informed  and aligned throughout the project  minimizing risks and maximizing success.
Business Analysis,What is a business process model?,A business process model is a visual representation of a business process that outlines the steps, inputs, and outputs to understand, analyze, and improve how business functions operate.,,,,,,,A business process model is a visual representation of a business process that outlines the steps  inputs  and outputs to understand  analyze  and improve how business functions operate.
Business Analysis,What is the difference between a business analyst and a project manager?,A business analyst focuses on gathering and documenting business requirements, analyzing processes, and providing solutions, while a project manager oversees the execution and delivery of the project, managing timelines, resources, and risks.,,,,,A business analyst focuses on gathering and documenting business requirements  analyzing processes  and providing solutions  while a project manager oversees the execution and delivery of the project  managing timelines  resources  and risks.
Business Analysis,What is the role of a business analyst in requirements management?,A business analyst in requirements management ensures that requirements are gathered, documented, prioritized, and validated throughout the project, ensuring alignment with stakeholder needs.,,,,,,,A business analyst in requirements management ensures that requirements are gathered  documented  prioritized  and validated throughout the project  ensuring alignment with stakeholder needs.
Business Analysis,What is a business model canvas?,A business model canvas is a strategic management tool used to visually represent the key elements of a business, including value propositions, customer segments, and revenue streams, to help plan and refine business strategies.,,,,,,,A business model canvas is a strategic management tool used to visually represent the key elements of a business  including value propositions  customer segments  and revenue streams  to help plan and refine business strategies.
Business Analysis,What is the difference between business analysis and business intelligence?,Business analysis focuses on identifying and solving business problems through data and process improvement, while business intelligence focuses on collecting, analyzing, and visualizing data to support decision-making.,,,,,,,,Business analysis focuses on identifying and solving business problems through data and process improvement  while business intelligence focuses on collecting  analyzing  and visualizing data to support decision-making.
Business Analysis,What is root cause analysis?,Root cause analysis is a problem-solving technique used to identify the underlying cause of an issue or problem, allowing businesses to implement long-term solutions rather than just addressing symptoms.,,,,,,,,,,Root cause analysis is a problem-solving technique used to identify the underlying cause of an issue or problem  allowing businesses to implement long-term solutions rather than just addressing symptoms.
Business Analysis,What is user acceptance testing (UAT)?,User acceptance testing (UAT) is a process where end users validate that a system or solution meets the specified business requirements and is ready for deployment.,,,,,,,,,,,User acceptance testing (UAT) is a process where end users validate that a system or solution meets the specified business requirements and is ready for deployment.
Business Analysis,What is a prototype in business analysis?,A prototype is an early version of a product or solution that is created to gather feedback from stakeholders, test concepts, and validate requirements before full development.,,,,,,,,,A prototype is an early version of a product or solution that is created to gather feedback from stakeholders  test concepts  and validate requirements before full development.
Business Analysis,What is a business analyst's role in testing?,A business analyst's role in testing includes ensuring that business requirements are clearly defined and validated, supporting test planning, and assisting with acceptance criteria to ensure the solution meets business needs.,,,,,,,,,A business analyst's role in testing includes ensuring that business requirements are clearly defined and validated  supporting test planning  and assisting with acceptance criteria to ensure the solution meets business needs.
Business Analysis,What is the difference between primary and secondary research?,Primary research involves collecting original data directly from stakeholders or users, while secondary research involves analyzing existing data from reports, studies, and other sources.,,,,,,,,Primary research involves collecting original data directly from stakeholders or users  while secondary research involves analyzing existing data from reports  studies  and other sources.
Business Analysis,What is business process reengineering?,Business process reengineering involves the radical redesign of business processes to achieve significant improvements in performance, efficiency, and quality.,,,,,,,,,Business process reengineering involves the radical redesign of business processes to achieve significant improvements in performance  efficiency  and quality.
Business Analysis,What is the role of a business analyst in requirements elicitation?,In requirements elicitation, a business analyst works with stakeholders to gather, clarify, and prioritize requirements through techniques like interviews, surveys, and workshops.,,,,,,In requirements elicitation  a business analyst works with stakeholders to gather  clarify  and prioritize requirements through techniques like interviews  surveys  and workshops.
Business Analysis,What is a wireframe in business analysis?,A wireframe is a low-fidelity, visual representation of a user interface used to demonstrate layout, content, and functionality to stakeholders before the final design is developed.,,,,,,,,A wireframe is a low-fidelity  visual representation of a user interface used to demonstrate layout  content  and functionality to stakeholders before the final design is developed.
Business Analysis,What is scope creep?,Scope creep is the gradual and uncontrolled expansion of a project’s scope, often caused by shifting requirements or additional features being added without proper approval.,,,,,,,,,,Scope creep is the gradual and uncontrolled expansion of a project’s scope  often caused by shifting requirements or additional features being added without proper approval.
Business Analysis,What is the importance of communication in business analysis?,Effective communication is crucial in business analysis to ensure stakeholders’ needs are understood, requirements are clearly defined, and updates and decisions are communicated clearly.,,,,,,,,,Effective communication is crucial in business analysis to ensure stakeholders’ needs are understood  requirements are clearly defined  and updates and decisions are communicated clearly.
Business Analysis,What is a service level agreement (SLA)?,A service level agreement (SLA) is a contract that defines the level of service a provider will offer to a customer, including performance metrics, responsibilities, and expected outcomes.,,,,,,,,A service level agreement (SLA) is a contract that defines the level of service a provider will offer to a customer  including performance metrics  responsibilities  and expected outcomes.
Business Analysis,What is a business analyst's role in risk management?,A business analyst helps identify, assess, and manage potential risks to a project, ensuring that strategies and processes are in place to mitigate and address risks throughout the project lifecycle.,,,,,,,,A business analyst helps identify  assess  and manage potential risks to a project  ensuring that strategies and processes are in place to mitigate and address risks throughout the project lifecycle.
Business Analysis,What is stakeholder analysis?,Stakeholder analysis is the process of identifying and assessing the needs, interests, and influence of stakeholders to ensure effective communication and decision-making throughout a project.,,,,,,,,,Stakeholder analysis is the process of identifying and assessing the needs  interests  and influence of stakeholders to ensure effective communication and decision-making throughout a project.
Business Analysis,What is the purpose of gap analysis?,Gap analysis helps businesses identify the differences between the current state and desired future state, enabling them to prioritize areas for improvement and optimize performance.,,,,,,,,,,Gap analysis helps businesses identify the differences between the current state and desired future state  enabling them to prioritize areas for improvement and optimize performance.
Business Analysis,What is impact analysis?,Impact analysis is the process of assessing the potential effects of a change or decision on different parts of a business or system, helping stakeholders understand risks and benefits before implementation.,,,,,,,,,,Impact analysis is the process of assessing the potential effects of a change or decision on different parts of a business or system  helping stakeholders understand risks and benefits before implementation.
Business Analysis,What is the role of a business analyst in change control?,A business analyst helps manage change control by evaluating proposed changes, assessing their impact, ensuring that changes are properly documented, and facilitating stakeholder approval.,,,,,,,,A business analyst helps manage change control by evaluating proposed changes  assessing their impact  ensuring that changes are properly documented  and facilitating stakeholder approval.
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
