Domain,Question,,,,,,,,,,,,Answer
Business Intelligence,What is data visualization?,Data visualization is the graphical representation of data, often using charts, graphs, and maps, to make complex data more understandable and actionable.,,,,,,,Data visualization is the graphical representation of data  often using charts  graphs  and maps  to make complex data more understandable and actionable.
Business Intelligence,What is SQL in BI?,SQL (Structured Query Language) is a programming language used to interact with relational databases, retrieve, manipulate, and analyze data for BI applications.,,,,,,,,SQL (Structured Query Language) is a programming language used to interact with relational databases  retrieve  manipulate  and analyze data for BI applications.
Business Intelligence,What is data governance?,Data governance involves managing data's availability, usability, integrity, and security, ensuring that data is accurate, consistent, and accessible for BI processes.,,,,,Data governance involves managing data's availability  usability  integrity  and security  ensuring that data is accurate  consistent  and accessible for BI processes.
Business Intelligence,What is a business intelligence tool?,A business intelligence tool is a software application that helps collect, analyze, and visualize data to support decision-making in an organization (e.g., Tableau, Power BI).,,,,,,,A business intelligence tool is a software application that helps collect  analyze  and visualize data to support decision-making in an organization (e.g.  Tableau  Power BI).
Business Intelligence,What is Power BI?,Power BI is a Microsoft tool that enables users to visualize and analyze data, create reports and dashboards, and share insights across an organization.,,,,,,,,,Power BI is a Microsoft tool that enables users to visualize and analyze data  create reports and dashboards  and share insights across an organization.
Business Intelligence,What is Tableau?,Tableau is a popular data visualization tool that allows users to create interactive and shareable dashboards, helping in the analysis of business data.,,,,,,,,,,Tableau is a popular data visualization tool that allows users to create interactive and shareable dashboards  helping in the analysis of business data.
Business Intelligence,What is data cleansing?,Data cleansing involves identifying and correcting errors, inconsistencies, and inaccuracies in data to improve its quality and ensure it is useful for BI.,,,,,,,,,Data cleansing involves identifying and correcting errors  inconsistencies  and inaccuracies in data to improve its quality and ensure it is useful for BI.
Business Intelligence,What is predictive analytics in BI?,Predictive analytics uses historical data, statistical algorithms, and machine learning techniques to predict future trends, behaviors, and outcomes for business decision-making.,,,,,,,Predictive analytics uses historical data  statistical algorithms  and machine learning techniques to predict future trends  behaviors  and outcomes for business decision-making.
Business Intelligence,What is a data mart?,A data mart is a subset of a data warehouse that is designed to serve the needs of a specific business unit or department.,,,,,,,,,,,A data mart is a subset of a data warehouse that is designed to serve the needs of a specific business unit or department.
Business Intelligence,What is real-time analytics?,Real-time analytics involves analyzing data as it is generated or received, enabling businesses to make instant decisions based on up-to-date information.,,,,,,,,,,Real-time analytics involves analyzing data as it is generated or received  enabling businesses to make instant decisions based on up-to-date information.
Business Intelligence,What is a scorecard in BI?,A scorecard is a tool used to measure and track business performance against predefined goals, typically using KPIs and metrics.,,,,,,,,,,A scorecard is a tool used to measure and track business performance against predefined goals  typically using KPIs and metrics.
Business Intelligence,What is a fact table in a data warehouse?,A fact table is a central table in a data warehouse that contains quantitative data, such as sales or revenue, and is often linked to dimension tables.,,,,,,,,,A fact table is a central table in a data warehouse that contains quantitative data  such as sales or revenue  and is often linked to dimension tables.
Business Intelligence,What is a dimension table in a data warehouse?,A dimension table is a table in a data warehouse that contains descriptive attributes, such as time, location, or product, which help to categorize and filter data in the fact table.,,,,,,,A dimension table is a table in a data warehouse that contains descriptive attributes  such as time  location  or product  which help to categorize and filter data in the fact table.
Business Intelligence,What is drill-down in BI?,Drill-down is the process of analyzing data at a more granular level by navigating from summary data to detailed data, often used in BI tools for deeper insights.,,,,,,,,,,Drill-down is the process of analyzing data at a more granular level by navigating from summary data to detailed data  often used in BI tools for deeper insights.
Business Intelligence,What is drill-up in BI?,Drill-up is the opposite of drill-down, involving moving from detailed data to higher-level summary data for broader insights.,,,,,,,,,,Drill-up is the opposite of drill-down  involving moving from detailed data to higher-level summary data for broader insights.
Business Intelligence,What is a data lake?,A data lake is a centralized repository that stores raw, unstructured, and structured data, allowing for easy storage and retrieval of large amounts of data.,,,,,,,,A data lake is a centralized repository that stores raw  unstructured  and structured data  allowing for easy storage and retrieval of large amounts of data.
Business Intelligence,What is a BI dashboard?,A BI dashboard is a visual interface that consolidates data from various sources and presents it in an interactive format for easy analysis and decision-making.,,,,,,,,,,,A BI dashboard is a visual interface that consolidates data from various sources and presents it in an interactive format for easy analysis and decision-making.
Business Intelligence,What is self-service BI?,Self-service BI refers to tools and platforms that allow business users to access and analyze data without requiring technical expertise or the help of IT staff.,,,,,,,,,,,Self-service BI refers to tools and platforms that allow business users to access and analyze data without requiring technical expertise or the help of IT staff.
Business Intelligence,What is big data?,Big data refers to large and complex datasets that require advanced tools and technologies to process, analyze, and visualize effectively.,,,,,,,,,Big data refers to large and complex datasets that require advanced tools and technologies to process  analyze  and visualize effectively.
Business Intelligence,What is Hadoop?,Hadoop is an open-source framework for storing and processing large datasets across clusters of computers, often used in big data analytics.,,,,,,,,,,Hadoop is an open-source framework for storing and processing large datasets across clusters of computers  often used in big data analytics.
Business Intelligence,What is Spark in BI?,Apache Spark is an open-source distributed computing system that enables fast, in-memory processing of large datasets, commonly used in big data and BI applications.,,,,,,,,,Apache Spark is an open-source distributed computing system that enables fast  in-memory processing of large datasets  commonly used in big data and BI applications.
Business Intelligence,What is the difference between OLAP and OLTP?,OLAP (Online Analytical Processing) is used for analyzing multidimensional data for business insights, while OLTP (Online Transaction Processing) is designed for managing transactional data in real-time.,,,,,,,,,,OLAP (Online Analytical Processing) is used for analyzing multidimensional data for business insights  while OLTP (Online Transaction Processing) is designed for managing transactional data in real-time.
Business Intelligence,What is a BI report?,A BI report is a structured document that presents business data, often including tables, charts, and graphs, and provides insights for decision-making.,,,,,,,A BI report is a structured document that presents business data  often including tables  charts  and graphs  and provides insights for decision-making.
Business Intelligence,What is a pivot table?,A pivot table is an interactive table used in BI tools to summarize, analyze, and visualize data by grouping and aggregating data based on specific variables.,,,,,,,,,A pivot table is an interactive table used in BI tools to summarize  analyze  and visualize data by grouping and aggregating data based on specific variables.
Business Intelligence,What is data extraction?,Data extraction is the process of retrieving data from various sources, such as databases, spreadsheets, and external systems, for further analysis and reporting.,,,,,,,Data extraction is the process of retrieving data from various sources  such as databases  spreadsheets  and external systems  for further analysis and reporting.
Business Intelligence,What is the role of metadata in BI?,Metadata in BI refers to data that describes other data, helping users understand the structure, relationships, and sources of the data used in BI processes.,,,,,,,,Metadata in BI refers to data that describes other data  helping users understand the structure  relationships  and sources of the data used in BI processes.
Business Intelligence,What is a relational database in BI?,A relational database stores data in tables with rows and columns, and is commonly used in BI for storing and querying structured data.,,,,,,,,,,A relational database stores data in tables with rows and columns  and is commonly used in BI for storing and querying structured data.
Business Intelligence,What is data analysis in BI?,Data analysis in BI involves processing and examining data to uncover trends, patterns, and insights that can inform business decisions.,,,,,,,,,Data analysis in BI involves processing and examining data to uncover trends  patterns  and insights that can inform business decisions.
Business Intelligence,What is a business analytics framework?,A business analytics framework is a structured approach to analyzing business data, often involving processes such as data collection, transformation, analysis, and reporting.,,,,,,,A business analytics framework is a structured approach to analyzing business data  often involving processes such as data collection  transformation  analysis  and reporting.
Business Intelligence,What is machine learning in BI?,Machine learning in BI involves using algorithms and statistical models to analyze data, identify patterns, and make predictions or decisions without explicit programming.,,,,,,,,,Machine learning in BI involves using algorithms and statistical models to analyze data  identify patterns  and make predictions or decisions without explicit programming.
Business Intelligence,What is a KPI dashboard?,A KPI dashboard is a tool that visually displays key performance indicators (KPIs) to help businesses monitor their performance and track progress toward their goals.,,,,,,,,,,,A KPI dashboard is a tool that visually displays key performance indicators (KPIs) to help businesses monitor their performance and track progress toward their goals.
Business Intelligence,What is the importance of data integrity in BI?,Data integrity ensures that data is accurate, consistent, and reliable, which is critical for generating meaningful insights and making informed business decisions.,,,,,,,,Data integrity ensures that data is accurate  consistent  and reliable  which is critical for generating meaningful insights and making informed business decisions.
Business Intelligence,What is the difference between descriptive and prescriptive analytics?,Descriptive analytics focuses on analyzing historical data to understand past trends, while prescriptive analytics provides recommendations for future actions.,,,,,,,,,,Descriptive analytics focuses on analyzing historical data to understand past trends  while prescriptive analytics provides recommendations for future actions.
Business Intelligence,What is business performance management?,Business performance management is the process of monitoring and managing the performance of a business by using metrics, KPIs, and BI tools to make informed decisions.,,,,,,,,,Business performance management is the process of monitoring and managing the performance of a business by using metrics  KPIs  and BI tools to make informed decisions.
Business Intelligence,What is a BI tool?,A BI tool is software used for analyzing, visualizing, and reporting on business data, such as Tableau, Power BI, QlikView, and SAS.,,,,,A BI tool is software used for analyzing  visualizing  and reporting on business data  such as Tableau  Power BI  QlikView  and SAS.
Business Intelligence,What is data integration in BI?,Data integration is the process of combining data from different sources into a unified view, often used in BI to provide a comprehensive understanding of business performance.,,,,,,,,,,Data integration is the process of combining data from different sources into a unified view  often used in BI to provide a comprehensive understanding of business performance.
Business Intelligence,What is a decision support system?,A decision support system (DSS) is a computer-based information system that helps business executives make decisions based on data analysis and business intelligence.,,,,,,,,,,,A decision support system (DSS) is a computer-based information system that helps business executives make decisions based on data analysis and business intelligence.
Business Intelligence,What is a BI dashboard used for?,A BI dashboard is used to track, analyze, and visualize business performance, helping decision-makers monitor KPIs and make data-driven decisions.,,,,,,,,A BI dashboard is used to track  analyze  and visualize business performance  helping decision-makers monitor KPIs and make data-driven decisions.
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
