Domain,Question,,,,,,,,,,,,Answer
Supply Chain Management,What is the role of a supply chain manager?,A supply chain manager oversees and coordinates all aspects of the supply chain, including procurement, logistics, inventory management, and forecasting, to ensure smooth operations.,,,,,,A supply chain manager oversees and coordinates all aspects of the supply chain  including procurement  logistics  inventory management  and forecasting  to ensure smooth operations.
Supply Chain Management,What is a supply chain network?,A supply chain network is the interconnected system of suppliers, manufacturers, warehouses, distribution centers, and customers involved in the production and delivery of goods and services.,,,,,,,A supply chain network is the interconnected system of suppliers  manufacturers  warehouses  distribution centers  and customers involved in the production and delivery of goods and services.
Supply Chain Management,What is cross-docking?,Cross-docking is a logistics practice where goods are transferred directly from inbound to outbound transportation without being stored in a warehouse, reducing handling time and improving efficiency.,,,,,,,,,,Cross-docking is a logistics practice where goods are transferred directly from inbound to outbound transportation without being stored in a warehouse  reducing handling time and improving efficiency.
Supply Chain Management,What is a distribution center?,A distribution center is a warehouse where goods are stored, sorted, and distributed to retail locations, wholesalers, or directly to customers in the supply chain.,,,,,,,A distribution center is a warehouse where goods are stored  sorted  and distributed to retail locations  wholesalers  or directly to customers in the supply chain.
Supply Chain Management,What is reverse logistics?,Reverse logistics refers to the process of handling returns, repairs, recycling, or disposal of goods that flow backward in the supply chain from the customer back to the supplier.,,,,,,,,Reverse logistics refers to the process of handling returns  repairs  recycling  or disposal of goods that flow backward in the supply chain from the customer back to the supplier.
Supply Chain Management,What is a lead time?,Lead time is the amount of time it takes to fulfill an order, from the moment the order is placed to when it is delivered to the customer.,,,,,,,,,,Lead time is the amount of time it takes to fulfill an order  from the moment the order is placed to when it is delivered to the customer.
Supply Chain Management,What is total cost of ownership (TCO)?,Total cost of ownership (TCO) is the total cost incurred by a company for purchasing, operating, and maintaining a product or service throughout its lifecycle, including all direct and indirect costs.,,,,,,,,Total cost of ownership (TCO) is the total cost incurred by a company for purchasing  operating  and maintaining a product or service throughout its lifecycle  including all direct and indirect costs.
Supply Chain Management,What is a supply chain risk?,A supply chain risk is any factor or event that can disrupt the smooth operation of the supply chain, such as natural disasters, supply shortages, or political instability.,,,,,,,,A supply chain risk is any factor or event that can disrupt the smooth operation of the supply chain  such as natural disasters  supply shortages  or political instability.
Supply Chain Management,What is capacity planning in supply chain management?,Capacity planning is the process of determining the production capacity required to meet demand and ensure that resources are available when needed in the supply chain.,,,,,,,,,,,Capacity planning is the process of determining the production capacity required to meet demand and ensure that resources are available when needed in the supply chain.
Supply Chain Management,What is the role of inventory in supply chain management?,Inventory serves as a buffer between production and consumption, helping maintain supply chain continuity, meet customer demand, and avoid stockouts or overstocking.,,,,,,,,Inventory serves as a buffer between production and consumption  helping maintain supply chain continuity  meet customer demand  and avoid stockouts or overstocking.
Supply Chain Management,What is vendor managed inventory (VMI)?,Vendor managed inventory (VMI) is a supply chain practice where the supplier manages the inventory levels at the customer’s location, ensuring stock availability and reducing the customer’s inventory costs.,,,,,,,,,,Vendor managed inventory (VMI) is a supply chain practice where the supplier manages the inventory levels at the customer’s location  ensuring stock availability and reducing the customer’s inventory costs.
Supply Chain Management,What is the difference between push and pull supply chains?,In a push supply chain, products are made based on forecasts and pushed to customers, while in a pull supply chain, products are made based on actual customer demand.,,,,,,,,In a push supply chain  products are made based on forecasts and pushed to customers  while in a pull supply chain  products are made based on actual customer demand.
Supply Chain Management,What is a supply chain audit?,A supply chain audit is a thorough review of a company’s supply chain processes to identify inefficiencies, risks, and opportunities for improvement.,,,,,,,,,A supply chain audit is a thorough review of a company’s supply chain processes to identify inefficiencies  risks  and opportunities for improvement.
Supply Chain Management,What is a third-party logistics provider (3PL)?,A third-party logistics provider (3PL) is a company that offers outsourced logistics services, such as transportation, warehousing, and distribution, to other businesses.,,,,,,,A third-party logistics provider (3PL) is a company that offers outsourced logistics services  such as transportation  warehousing  and distribution  to other businesses.
Supply Chain Management,What is a fourth-party logistics provider (4PL)?,A fourth-party logistics provider (4PL) manages the entire supply chain process for a company, acting as a single point of contact between the company and multiple third-party service providers.,,,,,,,,,,A fourth-party logistics provider (4PL) manages the entire supply chain process for a company  acting as a single point of contact between the company and multiple third-party service providers.
Supply Chain Management,What is demand planning?,Demand planning is the process of forecasting future customer demand for products or services and aligning production, procurement, and inventory levels accordingly.,,,,,,,,,Demand planning is the process of forecasting future customer demand for products or services and aligning production  procurement  and inventory levels accordingly.
Supply Chain Management,What is inventory turnover?,Inventory turnover is a measure of how often inventory is sold and replaced over a specific period. It helps assess the efficiency of inventory management in a supply chain.,,,,,,,,,,,Inventory turnover is a measure of how often inventory is sold and replaced over a specific period. It helps assess the efficiency of inventory management in a supply chain.
Supply Chain Management,What is a stockout?,A stockout occurs when inventory is unavailable to meet customer demand, leading to lost sales and customer dissatisfaction.,,,,,,,,,,A stockout occurs when inventory is unavailable to meet customer demand  leading to lost sales and customer dissatisfaction.
Supply Chain Management,What is order fulfillment?,Order fulfillment is the process of receiving, processing, and delivering customer orders, including picking, packing, and shipping the products.,,,,,,Order fulfillment is the process of receiving  processing  and delivering customer orders  including picking  packing  and shipping the products.
Supply Chain Management,What is supply chain visibility?,Supply chain visibility is the ability to track and monitor the movement of goods, inventory levels, and other key data in real time, improving decision-making and efficiency.,,,,,,,,Supply chain visibility is the ability to track and monitor the movement of goods  inventory levels  and other key data in real time  improving decision-making and efficiency.
Supply Chain Management,What is the difference between a supply chain and a value chain?,A supply chain focuses on the flow of goods, services, and information from suppliers to consumers, while a value chain includes the entire process of creating and delivering value to customers, including design, production, and marketing.,,,,,A supply chain focuses on the flow of goods  services  and information from suppliers to consumers  while a value chain includes the entire process of creating and delivering value to customers  including design  production  and marketing.
Supply Chain Management,What is a bill of materials (BOM)?,A bill of materials (BOM) is a detailed list of all raw materials, components, sub-assemblies, and parts required to produce a finished product.,,,,,,,,A bill of materials (BOM) is a detailed list of all raw materials  components  sub-assemblies  and parts required to produce a finished product.
Supply Chain Management,What is lean supply chain management?,Lean supply chain management focuses on reducing waste and improving efficiency throughout the supply chain by eliminating non-value-added activities.,,,,,,,,,,,Lean supply chain management focuses on reducing waste and improving efficiency throughout the supply chain by eliminating non-value-added activities.
Supply Chain Management,What is the role of sustainability in supply chain management?,Sustainability in SCM involves managing the environmental and social impacts of the supply chain, promoting ethical sourcing, reducing carbon footprints, and ensuring long-term viability.,,,,,,,,Sustainability in SCM involves managing the environmental and social impacts of the supply chain  promoting ethical sourcing  reducing carbon footprints  and ensuring long-term viability.
Supply Chain Management,What is a demand-driven supply chain?,A demand-driven supply chain is one that is based on actual consumer demand, ensuring that production and inventory levels align closely with what customers want.,,,,,,,,,,A demand-driven supply chain is one that is based on actual consumer demand  ensuring that production and inventory levels align closely with what customers want.
Supply Chain Management,What is the difference between centralized and decentralized supply chains?,In a centralized supply chain, decision-making is concentrated in one location, while in a decentralized supply chain, decisions are made at multiple levels or locations throughout the supply chain.,,,,,,,,In a centralized supply chain  decision-making is concentrated in one location  while in a decentralized supply chain  decisions are made at multiple levels or locations throughout the supply chain.
Supply Chain Management,What is supply chain collaboration?,Supply chain collaboration involves working together with suppliers, distributors, and other stakeholders to improve efficiency, reduce costs, and achieve common goals in the supply chain.,,,,,,,Supply chain collaboration involves working together with suppliers  distributors  and other stakeholders to improve efficiency  reduce costs  and achieve common goals in the supply chain.
Supply Chain Management,What is inventory optimization?,Inventory optimization involves managing inventory levels to balance customer demand with cost-effectiveness, ensuring that stock is available without overstocking or stockouts.,,,,,,,,,,Inventory optimization involves managing inventory levels to balance customer demand with cost-effectiveness  ensuring that stock is available without overstocking or stockouts.
Supply Chain Management,What is a supply chain KPI (Key Performance Indicator)?,A supply chain KPI is a measurable value used to evaluate the performance of a supply chain in areas such as efficiency, cost, and customer satisfaction.,,,,,,,,,A supply chain KPI is a measurable value used to evaluate the performance of a supply chain in areas such as efficiency  cost  and customer satisfaction.
Supply Chain Management,What is the difference between a direct and indirect supply chain?,A direct supply chain involves the flow of goods and services from suppliers to consumers, while an indirect supply chain involves additional intermediaries, such as wholesalers or retailers.,,,,,,,,,A direct supply chain involves the flow of goods and services from suppliers to consumers  while an indirect supply chain involves additional intermediaries  such as wholesalers or retailers.
Supply Chain Management,What is capacity utilization in supply chain management?,Capacity utilization is the percentage of a company's total production capacity that is being used to meet demand. It helps optimize resources and identify inefficiencies.,,,,,,,,,,,Capacity utilization is the percentage of a company's total production capacity that is being used to meet demand. It helps optimize resources and identify inefficiencies.
Supply Chain Management,What is total quality management (TQM) in supply chain management?,Total quality management (TQM) is an approach to improving the quality of products and processes throughout the supply chain by focusing on continuous improvement and customer satisfaction.,,,,,,,,,,,Total quality management (TQM) is an approach to improving the quality of products and processes throughout the supply chain by focusing on continuous improvement and customer satisfaction.
Supply Chain Management,What is the role of risk management in supply chain management?,Risk management in SCM involves identifying, assessing, and mitigating potential risks such as supply disruptions, natural disasters, or regulatory changes to ensure the stability of the supply chain.,,,,,,,Risk management in SCM involves identifying  assessing  and mitigating potential risks such as supply disruptions  natural disasters  or regulatory changes to ensure the stability of the supply chain.
Supply Chain Management,What is the economic order quantity (EOQ)?,Economic order quantity (EOQ) is a formula used to determine the optimal order quantity that minimizes the total cost of inventory, including ordering and holding costs.,,,,,,,,,,Economic order quantity (EOQ) is a formula used to determine the optimal order quantity that minimizes the total cost of inventory  including ordering and holding costs.
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
