Domain,Question,,,,,,,,,,,,Answer
Networking,What is a VPN (Virtual Private Network)?,A VPN is a service that creates a secure, encrypted connection between a device and a remote server over the internet, ensuring privacy and security while browsing or accessing a network remotely.,,,,,,,,,A VPN is a service that creates a secure  encrypted connection between a device and a remote server over the internet  ensuring privacy and security while browsing or accessing a network remotely.
Networking,What is a TCP/IP model?,The TCP/IP (Transmission Control Protocol/Internet Protocol) model is a conceptual framework for communication over a network, consisting of four layers: Link, Internet, Transport, and Application.,,,,,,,The TCP/IP (Transmission Control Protocol/Internet Protocol) model is a conceptual framework for communication over a network  consisting of four layers: Link  Internet  Transport  and Application.
Networking,What is the difference between TCP and UDP?,TCP (Transmission Control Protocol) is a connection-oriented protocol that ensures reliable data transmission, while UDP (User Datagram Protocol) is a connectionless protocol that provides faster but less reliable communication.,,,,,,,,,,TCP (Transmission Control Protocol) is a connection-oriented protocol that ensures reliable data transmission  while UDP (User Datagram Protocol) is a connectionless protocol that provides faster but less reliable communication.
Networking,What is the role of ARP (Address Resolution Protocol)?,ARP is a protocol used to map a 32-bit IP address to a MAC address within a local network, allowing devices to find each other on a subnet.,,,,,,,,,,ARP is a protocol used to map a 32-bit IP address to a MAC address within a local network  allowing devices to find each other on a subnet.
Networking,What is the difference between ARP and DNS?,ARP maps IP addresses to MAC addresses within a local network, while DNS maps human-readable domain names to IP addresses across the internet.,,,,,,,,,,ARP maps IP addresses to MAC addresses within a local network  while DNS maps human-readable domain names to IP addresses across the internet.
Networking,What is a port in networking?,A port is a logical endpoint for communication in a network, identified by a number, which helps direct data packets to specific applications or services on a device.,,,,,,,,,A port is a logical endpoint for communication in a network  identified by a number  which helps direct data packets to specific applications or services on a device.
Networking,What is a TCP port?,A TCP port is an identifier for a specific service or application running on a device, used by the TCP protocol to route data to the appropriate destination.,,,,,,,,,,A TCP port is an identifier for a specific service or application running on a device  used by the TCP protocol to route data to the appropriate destination.
Networking,What is a UDP port?,A UDP port is a number used by the UDP protocol to identify specific applications or services on a device. UDP ports do not ensure reliable delivery of packets like TCP.,,,,,,,,,,,A UDP port is a number used by the UDP protocol to identify specific applications or services on a device. UDP ports do not ensure reliable delivery of packets like TCP.
Networking,What is a collision domain?,A collision domain is a network segment where data packets can collide with each other, often occurring in older network devices like hubs. Switches reduce collision domains by forwarding data only to specific devices.,,,,,,,,,,A collision domain is a network segment where data packets can collide with each other  often occurring in older network devices like hubs. Switches reduce collision domains by forwarding data only to specific devices.
Networking,What is a broadcast domain?,A broadcast domain is a network segment where broadcast packets (packets sent to all devices) can be received by all devices within that segment.,,,,,,,,,,,A broadcast domain is a network segment where broadcast packets (packets sent to all devices) can be received by all devices within that segment.
Networking,What is SSL/TLS?,SSL (Secure Sockets Layer) and TLS (Transport Layer Security) are cryptographic protocols designed to provide secure communication over a computer network, commonly used for securing HTTP traffic (HTTPS).,,,,,,,,,,SSL (Secure Sockets Layer) and TLS (Transport Layer Security) are cryptographic protocols designed to provide secure communication over a computer network  commonly used for securing HTTP traffic (HTTPS).
Networking,What is HTTP?,HTTP (HyperText Transfer Protocol) is a protocol used for transferring web pages over the internet. It is an application-layer protocol in the TCP/IP model.,,,,,,,,,,,HTTP (HyperText Transfer Protocol) is a protocol used for transferring web pages over the internet. It is an application-layer protocol in the TCP/IP model.
Networking,What is HTTPS?,HTTPS (HyperText Transfer Protocol Secure) is the secure version of HTTP, using SSL/TLS encryption to secure the data transfer between a client and a web server.,,,,,,,,,,HTTPS (HyperText Transfer Protocol Secure) is the secure version of HTTP  using SSL/TLS encryption to secure the data transfer between a client and a web server.
Networking,What is an ICMP?,ICMP (Internet Control Message Protocol) is used for sending error messages and operational information about network operations," such as ""destination unreachable"" or ""time exceeded"" messages.",,,,,,,,,,"ICMP (Internet Control Message Protocol) is used for sending error messages and operational information about network operations  such as ""destination unreachable"" or ""time exceeded"" messages."
Networking,What is ping?,Ping is a network utility that uses ICMP to test the reachability of a host on a network and measures the round-trip time for messages sent from the originating host to a destination.,,,,,,,,,,,Ping is a network utility that uses ICMP to test the reachability of a host on a network and measures the round-trip time for messages sent from the originating host to a destination.
Networking,What is traceroute?,Traceroute is a network diagnostic tool that traces the path data packets take from one host to another, showing each hop (router) along the way and the time it takes to reach each hop.,,,,,,,,,,Traceroute is a network diagnostic tool that traces the path data packets take from one host to another  showing each hop (router) along the way and the time it takes to reach each hop.
Networking,What is the difference between a router and a switch?,A router connects different networks and routes data between them, while a switch connects devices within the same network and forwards data based on MAC addresses.,,,,,,,,,,A router connects different networks and routes data between them  while a switch connects devices within the same network and forwards data based on MAC addresses.
Networking,What is a DHCP lease?,A DHCP lease is a temporary assignment of an IP address to a device on a network. The lease time defines how long the device can use the IP address before needing to renew it.,,,,,,,,,,,A DHCP lease is a temporary assignment of an IP address to a device on a network. The lease time defines how long the device can use the IP address before needing to renew it.
Networking,What is a subnet mask?,A subnet mask is used in conjunction with an IP address to define the network portion and the host portion of the address, facilitating the proper routing of network traffic.,,,,,,,,,,A subnet mask is used in conjunction with an IP address to define the network portion and the host portion of the address  facilitating the proper routing of network traffic.
Networking,What is the OSI layer responsible for error detection and correction?,The Data Link layer (Layer 2) is responsible for error detection and correction, ensuring that data is transmitted without errors between devices in a network.,,,,,,,,,,The Data Link layer (Layer 2) is responsible for error detection and correction  ensuring that data is transmitted without errors between devices in a network.
Networking,What is the maximum transmission unit (MTU)?,MTU refers to the largest size of a data packet that can be transmitted over a network in a single transmission without fragmentation.,,,,,,,,,,,MTU refers to the largest size of a data packet that can be transmitted over a network in a single transmission without fragmentation.
Networking,What is a VLAN tag?,A VLAN tag is a 4-byte identifier added to an Ethernet frame to identify which VLAN the frame belongs to, enabling the logical segmentation of networks.,,,,,,,,,,A VLAN tag is a 4-byte identifier added to an Ethernet frame to identify which VLAN the frame belongs to  enabling the logical segmentation of networks.
Networking,What is a DMZ (Demilitarized Zone) in networking?,A DMZ is a perimeter network that separates an internal network from external networks, often used to host public-facing services like websites or mail servers while protecting the internal network from external threats.,,,,,,,,,,A DMZ is a perimeter network that separates an internal network from external networks  often used to host public-facing services like websites or mail servers while protecting the internal network from external threats.
Networking,What is the role of a switch in a VLAN?,A switch is used to segment a network into multiple VLANs by assigning different ports to different VLANs, enabling better traffic management and security within a network.,,,,,,,,,,A switch is used to segment a network into multiple VLANs by assigning different ports to different VLANs  enabling better traffic management and security within a network.
Networking,What is a hop in networking?,A hop refers to the traversal of a data packet from one network device to another, such as from one router to the next along the path between a source and a destination.,,,,,,,,,,A hop refers to the traversal of a data packet from one network device to another  such as from one router to the next along the path between a source and a destination.
Networking,What is IPsec?,IPsec (Internet Protocol Security) is a suite of protocols used to secure IP communications by authenticating and encrypting each IP packet in a communication session.,,,,,,,,,,,IPsec (Internet Protocol Security) is a suite of protocols used to secure IP communications by authenticating and encrypting each IP packet in a communication session.
Networking,What is a VPN tunnel?,A VPN tunnel is an encrypted connection established between a client and a VPN server, allowing private data to travel securely over a public network, such as the internet.,,,,,,,,,A VPN tunnel is an encrypted connection established between a client and a VPN server  allowing private data to travel securely over a public network  such as the internet.
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
